,elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
225,249.9,1995-11-01,1998-01-01,33.1525,"MONTEVALLO 5 NW, AL US",0.8876,COOP:015539,METERS,-86.92278
226,67.1,1996-01-01,2007-07-01,32.3036,"MONTGOMERY NUMBER 2, AL US",0.8059,COOP:015547,METERS,-86.3997
227,66.2,1948-01-01,2015-11-01,32.2997,"MONTGOMERY AIRPORT, AL US",0.9951,COOP:015550,METERS,-86.40745
228,68.6,1998-03-01,2015-11-01,32.26,"MONTGOMERY 6 SW, AL US",0.9952,COOP:015553,METERS,-86.218
229,78.0,1948-01-01,1954-09-17,32.38333,"MONTGOMERY WEATHER BUREAU OFFICE, AL US",1.0,COOP:015555,METERS,-86.3
230,192.0,1948-01-01,1977-09-01,34.46667,"MOULTON, AL US",1.0,COOP:015625,METERS,-87.3
231,189.6,1957-01-01,2015-11-01,34.4884,"MOULTON 2, AL US",0.976,COOP:015635,METERS,-87.299
232,36.6,1981-12-01,2015-11-01,32.9963,"MOUNDVILLE, AL US",0.9314,COOP:015658,METERS,-87.632
233,165.8,1940-12-01,2015-11-01,34.74388,"MUSCLE SHOALS AIRPORT, AL US",0.9489,COOP:015749,METERS,-87.59971
234,164.6,2012-01-01,2015-11-01,34.7586,"MUSCLE SHOALS WATER PLANT, AL US",1.0,COOP:015751,METERS,-87.6411
235,162.8,2001-07-01,2011-12-01,34.78889,"MUSCLE SHOALS 3 NE, AL US",0.9046,COOP:015752,METERS,-87.53944
236,54.9,1951-01-01,1967-06-01,31.71667,"NATCHEZ, AL US",0.975,COOP:015785,METERS,-87.26667
237,139.9,1948-01-01,1971-01-01,31.4,"NEW BROCKTON, AL US",0.7782,COOP:015842,METERS,-85.93333
238,192.0,1949-01-01,1962-03-01,34.51667,"NEWBURG, AL US",1.0,COOP:015847,METERS,-87.56667
239,232.0,1948-01-01,1962-03-01,34.9,"NEW MARKET, AL US",1.0,COOP:015862,METERS,-86.43333
240,223.1,1957-04-01,1977-06-01,34.91667,"NEW MARKET, AL US",0.8231,COOP:015867,METERS,-86.45
241,42.4,1931-01-01,1981-05-01,31.3458,"NEWTON, AL US",0.967,COOP:015875,METERS,-85.6227
242,177.1,1958-01-01,1959-05-01,34.81667,"NEW WILSON LOCK, AL US",0.9438,COOP:015890,METERS,-87.63333
243,176.8,1981-07-01,2010-10-01,33.3263,"OAK MOUNTAIN STATE PARK, AL US",0.659,COOP:016000,METERS,-86.7562
244,335.3,1937-01-01,2015-11-01,33.9265,"ONEONTA, AL US",0.9599,COOP:016121,METERS,-86.42116
245,191.1,1957-04-01,2015-11-01,32.65924,"OPELIKA, AL US",0.9347,COOP:016129,METERS,-85.44979
246,61.0,1941-01-01,1973-06-01,32.3,"ORRVILLE, AL US",0.9693,COOP:016161,METERS,-87.23333
247,179.8,2004-09-01,2015-11-01,34.5528,"OWENS CROSS ROADS 3 S, AL US",1.0,COOP:016196,METERS,-86.445
248,143.3,1931-01-01,1986-03-01,31.53333,"OZARK 6 NNW, AL US",0.9789,COOP:016218,METERS,-85.68333
249,195.1,1948-01-01,1981-01-01,34.7,"PAINT ROCK, AL US",0.9709,COOP:016226,METERS,-86.33333
250,220.1,1940-01-01,2012-12-01,33.7449,"PALMERDALE, AL US",0.9498,COOP:016246,METERS,-86.6418
251,,1938-01-01,1944-06-01,33.71667,"PARRISH, AL US",0.1411,COOP:016278,,-87.21667
252,292.9,1950-11-01,1951-01-01,33.6,"PELL CITY, AL US",0.9925,COOP:016327,METERS,-86.26667
253,246.9,1951-04-01,1960-05-01,33.6,"PELL CITY, AL US",0.9634,COOP:016328,METERS,-86.31667
254,292.9,1960-06-01,1976-07-01,33.6,"PELL CITY, AL US",0.9948,COOP:016329,METERS,-86.26667
255,25.9,1981-10-01,1998-06-01,32.22583,"PENNINGTON 2 NE, AL US",0.9753,COOP:016334,METERS,-88.02806
256,6.1,1950-02-01,1960-08-01,32.13333,"PENNINGTON LOCK 2, AL US",0.9056,COOP:016335,METERS,-88.03333
257,82.9,1940-01-01,2004-10-01,32.65667,"PERRYVILLE, AL US",0.937,COOP:016362,METERS,-87.09278
258,73.2,1948-01-01,2011-07-01,31.58833,"PETERMAN, AL US",0.9338,COOP:016370,METERS,-87.26806
259,118.9,1957-03-01,1959-01-01,32.51667,"PHENIX CITY 5 NW, AL US",0.7805,COOP:016397,METERS,-85.06667
260,174.0,1958-07-01,1974-10-01,32.5,"PHENIX CITY 2 NNW, AL US",0.9029,COOP:016398,METERS,-85.01667
261,52.1,1940-01-01,1977-06-01,33.21667,"PICKENSVILLE, AL US",0.9823,COOP:016414,METERS,-88.25
262,50.3,1977-07-01,1980-06-01,33.21,"BEVILL LOCK AND DAM, AL US",0.972,COOP:016418,METERS,-88.2878
263,80.8,1967-10-01,2015-11-01,31.8812,"PINE APPLE, AL US",0.9931,COOP:016436,METERS,-86.9865
264,34.1,1940-12-01,1968-04-01,31.98333,"PINE HILL, AL US",0.9271,COOP:016460,METERS,-87.6
265,146.3,1941-01-01,1989-06-01,32.03333,"PINE LEVEL 4 ESE, AL US",0.8936,COOP:016468,METERS,-85.98333
266,185.3,1980-05-01,2014-12-01,33.6906,"PINSON, AL US",0.9975,COOP:016478,METERS,-86.685
267,115.8,1968-03-01,1985-10-01,32.18333,"PITTSVIEW, AL US",0.8913,COOP:016501,METERS,-85.16667
268,70.1,1940-01-01,2015-11-01,32.613,"PLANTERSVILLE 2 SSE, AL US",0.9847,COOP:016508,METERS,-86.9055
269,192.0,1949-05-01,1962-03-01,34.95,"PLEASANT GROVE SCHOOL, AL US",0.9742,COOP:016521,METERS,-85.91667
270,31.1,1948-03-01,1957-02-01,32.15,"PLEASANT HILL, AL US",0.4185,COOP:016526,METERS,-86.91667
271,92.0,1931-01-01,1978-06-01,32.48333,"PRATTVILLE, AL US",0.8825,COOP:016640,METERS,-86.48333
272,107.0,2001-12-01,2007-04-01,32.44528,"PRATTVILLE 3 SW, AL US",1.0,COOP:016643,METERS,-86.555
273,54.9,1931-01-01,1965-05-01,32.3,"PRIMROSE FARM, AL US",0.9589,COOP:016684,METERS,-86.25
274,78.9,1931-01-01,1964-12-01,32.2,"PUSHMATAHA, AL US",0.9558,COOP:016719,METERS,-88.35
275,402.9,1956-01-01,1962-03-01,34.5,"RAINSVILLE, AL US",0.9203,COOP:016762,METERS,-85.86667
276,207.0,1949-01-01,1979-10-01,34.43333,"RED BAY, AL US",0.9839,COOP:016805,METERS,-88.13333
277,174.0,1954-08-01,1975-05-01,34.58333,"REDSTONE ARSENAL, AL US",1.0,COOP:016833,METERS,-86.6
278,70.1,1938-01-01,2011-12-01,33.37389,"REFORM, AL US",0.9651,COOP:016847,METERS,-88.00528
279,54.9,1931-01-01,1979-06-01,31.35,"RIVER FALLS, AL US",0.9331,COOP:016937,METERS,-86.53333
280,57.9,1948-01-01,1981-01-01,31.36667,"RIVER FALLS 2 NE, AL US",0.6225,COOP:016942,METERS,-86.51667
281,110.0,1935-01-01,1938-01-01,34.83333,"RIVERTON, MS US",0.9993,COOP:016956,METERS,-88.33333
282,49.1,1931-01-01,2015-11-01,30.5654,"ROBERTSDALE, AL US",0.9882,COOP:016988,METERS,-87.7018
283,182.9,1954-07-01,2015-11-01,32.8711,"ROCKFORD 3 ESE, AL US",0.8399,COOP:017020,METERS,-86.1758
284,228.6,1938-06-01,2015-11-01,33.158,"ROCK MILLS, AL US",0.8344,COOP:017025,METERS,-85.2911
285,225.9,1952-12-01,1962-03-01,34.5,"RUSSELLVILLE, AL US",1.0,COOP:017126,METERS,-87.73333
286,253.0,1953-09-01,2015-11-01,34.51,"RUSSELLVILLE NUMBER 2, AL US",0.984,COOP:017131,METERS,-87.7319
287,243.8,1931-01-01,2015-11-01,34.1736,"SAINT BERNARD, AL US",0.9775,COOP:017157,METERS,-86.8133
288,118.9,1938-01-01,1938-02-01,33.41667,"SAMANTHA, AL US",1.0,COOP:017185,METERS,-87.6
289,362.7,1949-01-01,2015-11-01,34.2877,"SAND MOUNT SUBSTATION, AL US",0.9876,COOP:017207,METERS,-85.968
290,94.5,1938-01-01,1992-03-01,33.7525,"SUMITON, AL US",0.8894,COOP:017282,METERS,-87.04833
291,187.5,1931-01-01,2015-11-01,34.6736,"SCOTTSBORO, AL US",0.9676,COOP:017304,METERS,-86.0536
292,200.9,1949-01-01,1962-03-01,34.68333,"SCOTTSBORO SUBSTATION, AL US",0.9752,COOP:017310,METERS,-86.01667
293,121.9,1996-06-01,2015-11-01,32.4123,"SEALE, AL US",0.8419,COOP:017326,METERS,-85.1794
294,118.9,1931-01-01,1964-12-01,32.3,"SEALE, AL US",0.7647,COOP:017328,METERS,-85.16667
295,167.9,1953-09-01,1959-06-01,32.3,"SEALE 6 W, AL US",0.8864,COOP:017329,METERS,-85.25
296,44.8,1931-01-01,2015-11-01,32.411,"SELMA, AL US",0.9912,COOP:017366,METERS,-87.0144
297,54.9,1931-01-01,1938-04-01,30.63333,"SEVEN HILLS, AL US",0.6254,COOP:017383,METERS,-88.36667
298,156.1,1948-01-01,1954-07-01,34.76667,"SHEFFIELD TVA NURSERY, AL US",0.9876,COOP:017415,METERS,-87.7
299,185.9,1949-01-01,1962-03-01,34.85,"SHOEMAKER SPRINGS, AL US",0.994,COOP:017460,METERS,-87.2
300,75.9,1948-07-01,1969-12-01,31.11667,"SLOCOMB, AL US",0.8875,COOP:017576,METERS,-85.6
301,153.0,1949-01-01,1949-03-01,34.76667,"SMITHSONIA, AL US",1.0,COOP:017599,METERS,-87.85
302,70.1,1938-01-01,1967-09-01,32.0,"SNOW HILL, AL US",0.9721,COOP:017620,METERS,-87.01667
303,342.0,1948-01-01,1962-03-01,34.4,"SOUTH HILL, AL US",0.9768,COOP:017671,METERS,-86.03333
304,178.3,2013-01-01,2015-11-01,34.6375,"SOUTHWEST HUNTSVILLE, AL US",1.0,COOP:017674,METERS,-86.7269
305,54.9,1938-01-01,1951-06-01,30.7,"SPRING HILL, AL US",0.9201,COOP:017733,METERS,-88.16667
306,122.8,1984-02-01,2015-11-01,33.91571,"SULLIGENT, AL US",0.9163,COOP:017947,METERS,-88.10147
307,94.5,1992-04-01,2004-04-01,33.7525,"SUMITON, AL US",0.8622,COOP:017955,METERS,-87.04833
308,44.2,1949-11-01,1980-06-01,32.5411,"SUTTLE, AL US",0.9294,COOP:017963,METERS,-87.1783
309,203.9,1948-01-01,1962-03-01,34.88333,"SWAIM, AL US",0.9768,COOP:017968,METERS,-86.21667
310,167.9,1937-01-01,1959-07-01,33.16667,"SYLACAUGA 2 W, AL US",0.9854,COOP:017994,METERS,-86.28333
311,153.6,1955-01-01,2015-11-01,33.20537,"SYLACAUGA 4 NE, AL US",0.9015,COOP:017999,METERS,-86.19497
312,427.0,1948-01-01,1962-03-01,34.56667,"SYLVANIA, AL US",0.9768,COOP:018012,METERS,-85.81667
313,136.6,1931-01-01,2015-11-01,33.4163,"TALLADEGA, AL US",0.9843,COOP:018024,METERS,-86.135
314,586.1,1944-03-01,1959-09-01,33.3,"TALLADEGA HORN MOUNTAIN TOWER, AL US",0.7112,COOP:018032,METERS,-86.06667
315,53.9,1978-04-01,2015-11-01,32.4392,"TALLAPOOSA WATER PLANT, AL US",0.9867,COOP:018038,METERS,-86.2025
316,118.9,1931-01-01,2014-01-01,31.91722,"THOMASVILLE, AL US",0.9889,COOP:018178,METERS,-87.73472
317,61.0,1948-01-01,1972-04-01,32.9,"THORSBY 1 SW, AL US",0.9116,COOP:018204,METERS,-86.73333
318,207.3,1957-10-01,2015-11-01,32.9205,"THORSBY EXPERIMENTAL STATION, AL US",0.9828,COOP:018209,METERS,-86.6708
319,87.8,1937-01-01,1992-09-01,32.53333,"THURLOW DAM, AL US",0.9791,COOP:018215,METERS,-85.9
320,70.1,1940-01-01,1949-06-01,31.33333,"TIBBIE 2 S, AL US",1.0,COOP:018223,METERS,-88.25
321,253.0,1948-01-01,1981-01-01,34.9,"TONEY, AL US",0.9943,COOP:018259,METERS,-86.73333
322,143.0,1942-01-01,1967-03-01,33.81667,"TRAFFORD, AL US",0.9701,COOP:018285,METERS,-86.73333
323,165.2,1931-01-01,2015-11-01,31.8075,"TROY, AL US",0.9657,COOP:018323,METERS,-85.9722
324,168.9,2012-05-01,2014-01-01,31.8351,"TROY NUMBER 2, AL US",0.0304,COOP:018325,METERS,-85.9329
325,50.3,1941-11-01,2015-11-01,33.2231,"TUSCALOOSA ACFD, AL US",0.9843,COOP:018380,METERS,-87.6099
326,45.3,2010-05-01,2015-11-01,33.21217,"TUSCALOOSA AIRPORT ASOS, AL US",0.9997,COOP:018383,METERS,-87.61552
327,44.2,1931-01-01,2015-11-01,33.2108,"TUSCALOOSA OLIVER DAM, AL US",0.9637,COOP:018385,METERS,-87.59322
328,134.1,1931-01-01,1954-06-01,32.43333,"TUSKEGEE, AL US",0.9931,COOP:018398,METERS,-85.7
329,128.0,1954-07-01,1968-12-01,32.38333,"TUSKEGEE 3 S, AL US",0.9767,COOP:018403,METERS,-85.65
330,128.0,1969-01-01,1969-12-01,32.38333,"TUSKEGEE 3 SW, AL US",0.9173,COOP:018406,METERS,-85.71667
331,134.1,1931-01-01,2015-11-01,32.0142,"UNION SPRINGS 9 S, AL US",0.9892,COOP:018438,METERS,-85.7464
332,50.3,1940-01-01,2015-11-01,32.5505,"UNIONTOWN, AL US",0.9089,COOP:018446,METERS,-87.5309
333,70.1,1938-01-01,1956-09-01,33.2,"UNIVERSITY, AL US",0.9775,COOP:018454,METERS,-87.55
334,341.7,1931-01-01,2015-11-01,34.5686,"VALLEY HEAD, AL US",0.9784,COOP:018469,METERS,-85.6063
335,149.0,1940-01-01,1960-05-01,33.16667,"VANCE, AL US",0.9551,COOP:018477,METERS,-87.21667
336,90.5,1948-01-01,2015-11-01,33.74175,"VERNON, AL US",0.8687,COOP:018517,METERS,-88.12505
337,136.9,1981-06-01,1982-09-01,32.6,"VIDA 2 SE, AL US",1.0,COOP:018580,METERS,-86.65
338,205.7,1933-10-01,1992-10-01,33.11667,"WADLEY, AL US",0.9294,COOP:018605,METERS,-85.56667
339,245.1,2003-10-01,2015-11-01,33.13586,"WADLEY NR 2, AL US",0.9383,COOP:018608,METERS,-85.58684
340,62.5,1941-01-01,2015-11-01,31.2099,"WALLACE 2 E, AL US",0.9689,COOP:018637,METERS,-87.1788
341,259.1,1941-07-01,2015-11-01,34.0661,"WALNUT GROVE, AL US",0.8275,COOP:018648,METERS,-86.3069
342,125.0,1993-05-01,2015-11-01,32.7028,"WALNUT HILL 3 W, AL US",0.952,COOP:018653,METERS,-85.8936
343,164.9,1967-03-01,1972-05-01,33.81667,"WARRIOR, AL US",0.9998,COOP:018668,METERS,-86.81667
344,152.4,1972-04-01,2014-01-01,33.79531,"WARRIOR, AL US",0.9886,COOP:018670,METERS,-86.82584
345,33.5,1957-12-01,2015-11-01,32.77472,"WARRIOR LOCK AND DAM, AL US",0.9871,COOP:018673,METERS,-87.83056
346,139.9,1938-01-01,1976-07-01,34.91667,"WATERLOO, AL US",0.8942,COOP:018686,METERS,-88.06667
347,251.8,2004-01-01,2006-08-01,33.36778,"WEDOWEE, AL US",1.0,COOP:018692,METERS,-85.49833
348,179.8,1981-10-01,1992-12-01,34.1324,"WEISS DAM, AL US",0.9998,COOP:018755,METERS,-85.7926
349,161.5,1940-01-01,2015-11-01,33.11861,"WEST BLOCTON, AL US",0.9737,COOP:018809,METERS,-87.12645
350,280.4,2007-12-01,2015-11-01,34.25889,"VINEMONT 2 NNW, AL US",0.875,COOP:018812,METERS,-86.89881
351,97.2,1931-01-01,2015-11-01,32.5937,"WETUMPKA, AL US",0.9509,COOP:018859,METERS,-86.1664
352,53.3,1999-01-01,2003-05-01,32.44639,"WETUMPKA 8 SE, AL US",1.0,COOP:018862,METERS,-86.14167
353,51.8,1940-01-01,2007-09-01,31.6508,"WHATLEY, AL US",0.9927,COOP:018867,METERS,-87.7097
354,177.1,1948-01-01,1962-03-01,34.78333,"WHEELER DAM, AL US",1.0,COOP:018875,METERS,-87.35
355,9.1,1950-02-01,1960-11-01,32.28333,"WHITFIELD LOCK 3, AL US",0.9464,COOP:018925,METERS,-88.01667
356,192.0,1950-04-01,1962-03-01,34.88333,"WIDOWS CREEK STEAM PLANT, AL US",0.9649,COOP:018936,METERS,-85.75
357,161.8,1949-01-01,1962-03-01,34.8,"WILSON DAM, AL US",1.0,COOP:018980,METERS,-87.61667
358,158.5,1937-05-01,2015-11-01,33.9107,"WINFIELD 2 SW, AL US",0.9841,COOP:018998,METERS,-87.8469
359,103.9,1931-01-01,1970-06-01,32.56667,"YATES HYDRO PLANT, AL US",0.9853,COOP:019103,METERS,-85.9
360,225.9,1949-01-01,1962-03-01,34.95,"YOUNGS STORE, AL US",0.9877,COOP:019350,METERS,-87.86667
361,138.1,1931-01-01,1937-08-01,32.98333,"AGUA CALIENTE, AZ US",0.7875,COOP:020040,METERS,-113.33333
362,659.9,1931-01-01,2015-11-01,33.9433,"AGUILA, AZ US",0.845,COOP:020060,METERS,-113.1875
363,533.7,1931-01-01,2015-11-01,32.3698,"AJO, AZ US",0.9941,COOP:020080,METERS,-112.8599
364,435.9,1940-01-01,1975-04-01,32.45,"AJO WELL, AZ US",1.0,COOP:020088,METERS,-112.83333
365,323.1,1948-03-01,1965-04-01,34.26667,"ALAMO, AZ US",0.6217,COOP:020096,METERS,-113.56667
366,289.9,1957-02-01,1960-07-01,34.2,"ALAMO 8 SW, AZ US",0.9534,COOP:020097,METERS,-113.7
367,926.9,1931-01-01,1946-03-01,33.5,"ALAMO RANGER STATION, AZ US",0.9674,COOP:020098,METERS,-110.85
368,451.1,1962-02-01,1974-11-01,34.25,"ALAMO DAM 6 ESE, AZ US",0.987,COOP:020099,METERS,-113.46667
369,393.2,1965-03-01,2015-11-01,34.22847,"ALAMO DAM, AZ US",0.9999,COOP:020100,METERS,-113.57776
370,348.1,1946-01-01,1976-09-01,33.51667,"ALHAMBRA 2 NE, AZ US",1.0,COOP:020104,METERS,-112.11667
371,2453.6,1931-01-01,2015-11-01,33.8492,"ALPINE, AZ US",0.9716,COOP:020159,METERS,-109.1469
372,2792.0,1985-07-01,1988-05-01,33.6391,"ALPINE 18 SW, AZ US",0.9137,COOP:020170,METERS,-109.3277
373,2051.3,1989-11-01,2009-11-01,33.7383,"ALPINE 8 SSE, AZ US",0.9627,COOP:020174,METERS,-109.1166
374,929.9,1941-07-01,1976-09-01,31.71667,"AMADO 1 SE, AZ US",0.9408,COOP:020204,METERS,-111.05
375,840.9,1942-12-01,2015-11-01,31.9793,"ANVIL RANCH, AZ US",0.9555,COOP:020287,METERS,-111.3837
376,630.9,1987-05-01,2015-11-01,33.4625,"APACHE JUNCTION 5 NE, AZ US",0.997,COOP:020288,METERS,-111.4813
377,1603.9,1955-08-01,1956-12-01,35.06667,"ANVIL ROCK, AZ US",0.997,COOP:020291,METERS,-113.13333
378,1641.0,1965-03-01,1980-08-01,31.71667,"APACHE 6 WNW, AZ US",0.9782,COOP:020300,METERS,-109.23333
379,524.9,1962-09-01,1979-12-01,33.41667,"APACHE JUNCTION, AZ US",0.75,COOP:020306,METERS,-111.55
380,576.1,1965-01-01,1969-04-01,33.46667,"APACHE JUNCTION 4 NN, AZ US",1.0,COOP:020307,METERS,-111.58333
381,1124.7,1931-01-01,1990-04-01,31.8805,"BENSON 6 SE, AZ US",0.9959,COOP:020309,METERS,-110.2403
382,1118.9,1952-01-01,1953-08-01,32.78333,"ARAVAIPA RANGER STATION, AZ US",0.9996,COOP:020344,METERS,-110.26667
383,1112.2,1956-01-01,2015-11-01,31.57669,"ARIVACA, AZ US",0.9124,COOP:020380,METERS,-111.31709
384,464.8,2002-03-01,2015-11-01,32.7306,"ARIZONA CITY, AZ US",0.9332,COOP:020404,METERS,-111.6917
385,381.0,1963-07-01,1968-02-01,33.5,"ARIZONA FALLS 1 WNW, AZ US",0.9997,COOP:020406,METERS,-111.98333
386,860.1,1962-01-01,1973-06-01,32.25,"ARIZONA SONORA DST M, AZ US",0.8409,COOP:020415,METERS,-111.16667
387,1434.1,1948-01-01,1951-12-01,33.26667,"ARSENIC TUBS, AZ US",0.5417,COOP:020433,METERS,-109.83333
388,1403.0,1948-01-01,1948-02-01,33.36667,"ASH CREEK, AZ US",1.0,COOP:020459,METERS,-110.01667
389,1007.1,1931-04-01,1948-05-01,33.96667,"ASHDALE R S, AZ US",0.9222,COOP:020467,METERS,-111.86667
390,1617.0,1909-04-01,1987-09-01,35.3,"ASH FORK 6 N, AZ US",0.8185,COOP:020482,METERS,-112.48333
391,1546.9,1948-01-01,2014-01-01,35.1989,"ASH FORK 3, AZ US",0.2637,COOP:020487,METERS,-112.4886
392,1623.4,1976-04-01,1983-12-01,35.28333,"ASH FORK 5 N, AZ US",0.9999,COOP:020490,METERS,-112.46667
393,1749.6,1984-12-01,1991-11-01,35.26667,"ASH FORK 12 WNW, AZ US",0.7621,COOP:020492,METERS,-112.66667
394,1570.0,1984-04-01,1984-07-01,35.21667,"ASH FORK CAMPGROUND, AZ US",0.998,COOP:020494,METERS,-112.48333
395,492.3,1956-01-01,2015-11-01,33.09864,"ASHURST HAYDEN DAM, AZ US",0.9625,COOP:020498,METERS,-111.24702
396,976.0,1931-01-01,1949-11-10,34.6,"BAGDAD, AZ US",0.9912,COOP:020582,METERS,-113.2
397,1254.9,1978-09-01,1986-08-01,34.6,"BAGDAD 2, AZ US",1.0,COOP:020584,METERS,-113.13333
398,1199.4,1949-07-01,2015-11-01,34.5975,"BAGDAD, AZ US",0.872,COOP:020586,METERS,-113.1745
399,1293.0,1950-04-01,1975-04-01,34.65,"BAGDAD 8 NE, AZ US",1.0,COOP:020590,METERS,-113.08333
400,946.1,1952-01-01,1980-02-17,34.03333,"BAR T BAR RANCH, AZ US",0.8274,COOP:020625,METERS,-111.36667
401,502.9,1939-09-01,2015-11-01,33.8097,"BARTLETT DAM, AZ US",0.9847,COOP:020632,METERS,-111.6497
402,1147.0,1940-06-01,1956-04-01,31.93333,"MOUNT FAGAN RANCH, AZ US",0.9844,COOP:020640,METERS,-110.76667
403,387.1,1950-02-01,1978-06-01,33.66667,"BEARDSLEY, AZ US",0.9971,COOP:020660,METERS,-112.38333
404,1229.0,1943-09-01,1957-02-01,31.41667,"BEAR VALLEY, AZ US",0.9817,COOP:020665,METERS,-111.18333
405,1074.4,1957-02-01,2007-06-01,34.6416,"BEAVER CREEK, AZ US",0.972,COOP:020670,METERS,-111.783
406,571.5,1996-02-01,1996-11-01,36.89694,"BEAVER DAM, AZ US",1.0,COOP:020671,METERS,-113.9425
407,588.6,1956-08-01,2015-11-01,36.9139,"BEAVER DAM, AZ US",0.8188,COOP:020672,METERS,-113.9423
408,2467.1,1948-01-01,1969-12-01,33.68333,"BEAVERHEAD LODGE, AZ US",0.9999,COOP:020675,METERS,-109.21667
409,2179.9,1999-11-01,2015-11-01,35.2302,"BELLEMONT WEATHER FORECAST OFFICE, AZ US",1.0,COOP:020678,METERS,-111.8221
410,1118.9,1931-01-01,1975-06-01,31.96667,"BENSON, AZ US",0.9327,COOP:020680,METERS,-110.3
411,1124.7,1990-05-01,2015-11-01,31.8805,"BENSON 6 SE, AZ US",0.9315,COOP:020683,METERS,-110.2403
412,973.5,1965-06-01,1969-06-01,32.26174,"CASCABEL, AZ US",0.9799,COOP:020690,METERS,-110.34803
413,2220.8,1939-03-01,2015-11-01,36.6778,"BETATAKIN, AZ US",0.9587,COOP:020750,METERS,-110.5411
414,2745.0,1955-04-01,1957-02-01,33.86667,"BIG LAKE, AZ US",0.6957,COOP:020758,METERS,-109.41667
415,1617.6,1931-01-01,1985-02-27,31.43333,"BISBEE, AZ US",0.6139,COOP:020768,METERS,-109.91667
416,1539.2,1961-06-01,1997-06-04,31.42694,"BISBEE 2, AZ US",0.6929,COOP:020773,METERS,-109.895
417,1694.7,1985-03-01,2015-11-01,31.4475,"BISBEE 1 WNW, AZ US",0.813,COOP:020775,METERS,-109.9288
418,1800.1,1958-01-01,1958-12-01,35.41667,"BITA HOCHEE TRADING, AZ US",1.0,COOP:020781,METERS,-110.08333
419,1937.0,1952-01-01,1965-12-01,36.11667,"BLACK MOUNTAIN MISSION, AZ US",0.5476,COOP:020800,METERS,-109.86667
420,1848.6,1947-04-01,2015-11-01,33.4783,"BLACK RIVER PUMPS, AZ US",0.9684,COOP:020808,METERS,-109.7516
421,1652.0,1959-07-01,1989-08-01,33.58333,"BLUE, AZ US",0.9778,COOP:020855,METERS,-109.16667
422,2097.0,1967-07-01,2015-11-01,34.6108,"BLUE RIDGE RANGER STATION, AZ US",0.9965,COOP:020871,METERS,-111.1922
423,1464.0,1948-01-01,1948-11-01,33.15,"BONITA CREEK, AZ US",0.9994,COOP:020903,METERS,-109.78333
424,1464.0,1941-07-01,1966-06-01,32.56667,"BOSLEY RANCH, AZ US",0.9967,COOP:020923,METERS,-110.2
425,281.9,1952-02-01,2015-11-01,33.9431,"BOUSE, AZ US",0.9948,COOP:020949,METERS,-114.0242
426,1151.2,1931-01-01,2011-12-01,32.3249,"BOWIE, AZ US",0.9064,COOP:020958,METERS,-109.4917
427,1439.9,1939-08-01,1967-03-01,32.43333,"BOWIE JUNCTION R15, AZ US",0.7699,COOP:020966,METERS,-109.7
428,2438.4,1931-01-01,2015-11-01,36.2147,"BRIGHT ANGEL RANGER STATION, AZ US",0.8823,COOP:021001,METERS,-112.0619
429,271.3,1931-01-01,2003-11-01,33.37611,"BUCKEYE, AZ US",0.9337,COOP:021026,METERS,-112.58278
430,1726.1,1959-08-01,1962-05-01,36.46667,"BUFFALO RANCH, AZ US",0.9999,COOP:021042,METERS,-111.95
431,161.8,1977-11-01,2015-11-01,35.1411,"BULLHEAD CITY, AZ US",0.9957,COOP:021050,METERS,-114.5686
432,762.9,1952-12-01,1979-09-01,34.2,"BUMBLE BEE, AZ US",0.9846,COOP:021059,METERS,-112.15
433,2073.9,1943-11-01,1968-10-01,35.26667,"BURRUS RANCH, AZ US",0.9799,COOP:021101,METERS,-111.53333
434,381.0,1931-01-01,1963-06-01,33.5,"ARIZONA FALLS 1 WNW, AZ US",0.9976,COOP:021161,METERS,-111.98333
435,1269.5,1962-05-01,1992-09-01,35.88333,"CAMERON 1 NNE, AZ US",0.9971,COOP:021169,METERS,-111.4
436,1681.0,1977-08-01,1979-03-01,34.4,"CAMP GERONIMO, AZ US",0.7509,COOP:021193,METERS,-111.36667
437,1741.9,1942-10-01,1979-10-01,34.8,"CAMP WOOD, AZ US",0.9887,COOP:021216,METERS,-112.86667
438,1527.0,1931-01-01,2012-12-01,31.5588,"CANELO 1 NW, AZ US",0.9401,COOP:021231,METERS,-110.5294
439,1709.9,1971-01-01,2015-11-01,36.1533,"CANYON DE CHELLY, AZ US",0.9963,COOP:021248,METERS,-109.5394
440,771.1,1962-06-01,2015-11-01,33.8161,"CAREFREE, AZ US",0.8707,COOP:021282,METERS,-111.9019
441,468.2,1949-11-01,1958-12-01,33.8383,"LAKE PLEASANT, AZ US",1.0,COOP:021295,METERS,-112.2661
442,426.7,1931-01-01,2009-07-01,32.8875,"CASA GRANDE, AZ US",0.9629,COOP:021306,METERS,-111.7147
443,432.5,1931-10-01,2015-11-01,32.9947,"CASA GRANDE NATIONAL MONUMENT, AZ US",0.9921,COOP:021314,METERS,-111.5367
444,973.5,1969-01-01,2015-11-01,32.26174,"CASCABEL, AZ US",0.9414,COOP:021330,METERS,-110.34803
445,606.6,1931-01-01,2015-11-01,33.9826,"CASTLE HOT SPRINGS, AZ US",0.7213,COOP:021353,METERS,-112.3628
446,854.0,1949-06-01,1958-07-01,34.05,"CASTLE HOT SPRNS 4 N, AZ US",1.0,COOP:021356,METERS,-112.35
